username,rating,initial_statement,country,verified,review,usefulness,date,positive
Ian S.,1,Noise Cann’t Work,United States,1,"Clearly This Product Wasn’t Fixed at All. It was still labled as “Robert’s Airpods” when i Opened Them for the first time. The Right Ear has to Tunnel Sound When Noise Cancelling is On, Indicative of the First Round of Airpods Pro That Had This Problem. Makes me suspicious that no one is Bothhering to fix before but is instead reeling Them to people Like me who don’t want to bother returny lam.",1,2021-04-15,0
Bridget Stewart,1,Doesnt work wont let me return me,United States,1,About $ 200 Down The Drain with This Stupid Purchase. I thought it was a great deal but the seller doesn’t responde and they came broken. I DID EVERYTHING TO TRY AND GET THEM TO WORK. If you Buy APPARENTLY YOU CAN’T RETURN. I’M Vray Upset!,0,2021-11-04,0
karen berend,1,Audio was shutting on and off,United States,1,Audio was terrible,1,2022-09-02,0
Federico,5,Excellent condition,United States,1,"Excellent product, almost new",0,2020-07-23,1
Hector Fernando,2,Bad,United States,1,They worked well for a month they are discharged very fast and the right than the left using the two the same time is discharged faster,0,2021-03-12,0
Ng M.,5,I’m loving it!,United States,1,I’m loving it!,0,2020-09-01,1
ITO,2,If they are damn Things Would Stay in My Ears They Would Be Perfect.,United States,1,"These are almost flawless, I love everybesto them with the exception that they just will not stay in my Ears.",0,2021-04-25,0
Eleuterio Plasencia Perez,5,It's very nice,United States,1,Very good sound,0,2020-09-06,1
Emily Lyons,1,Do not purchase!,United States,1,I Never Make Reviews ... But This has been awful ... I Received The Pods and They Looked Brand New. But the Sound Quality Is Awful and the Right Airpod Does Not Connect. I’m trying to return it but it’s been 4 months and have not recEIVED AN NOTIFICATION THAT THE GOT THE PRODUCT BACK ...,0,2021-08-12,0
Kevin France,1,Bust Don’t Buy these.,United States,1,"Can’t Explanin How Bad This Experience was. 
 Got before in the mail, and thought i was set. Started Listening to Them and the Right Earbud Was Broken. Buzzing and Crackling and Generally Sounding Bad. The Eartips Are Also Not In Original Packaging Which Makes Me Think Even MoreSe Aren’t Original Apple Products. The Serial Number Check Didn’t Go Through SOTHER KNOCK. Returned and Need My Refund to Buy Real Air Pod Pros. Terrible Experience.",2,2021-03-09,0
Jaime Anaya,1,Airpod Pro,United States,1,I will submit with the product they don’t work Well they look nice and clean they look,0,2021-12-05,0
mauro cardoso,5,EXCELLENT OPTION TO BUY AND SAVE !!!,United States,1,"The Airpods are in Excellent Condition, they seem as new !! Fantastic !!!",3,2020-03-09,1
Anna,1,Right Ae,United States,1,I HAD High Hopes. This Right Airpod Won’t Connect or Charge. Defective,0,2022-07-14,0
Amazonian,1,Fake!,United States,1,After Taking inge Airpods to the Apple Store (Because The Case Would Not Charge Wirelessly) It Turns out the Are Counterfeit. Do not Buy!,0,2022-05-13,0
Jose B.,1,Document With Video Unboxing,United States,1,"One Earpod was Vary Bad Quality. Connecting to The Phone Was Easy But as You Can See, One Part of the item is fake and makes The Entire Thing Kind of Pointless. Neither Seller Nor Amazom Will Accept A Return or Refund. Paid 180 for it not to work",0,2021-09-01,0
jill,1,Didn't Work.,United States,1,Didn't Work. Return and boought new oons.,0,2022-08-07,0
Sigmund,5,Very good,United States,1,I Like Loud Music. Maybe The Sound Could Be a Little Louder.,1,2020-02-08,1
Isaiah,1,Do not Waste Your Time Purchasing,United States,1,The Case Does Not Hold A Charge. The Right Ear pod is static the sound is horrible. In order to return you have to wait an addition 2-3 days to return. Do not i repeat do not purchase it’s a waste of time.,1,2021-10-31,0
Jonathan Moya,1,Renewed My Behind.,United States,1,EveryThing SeeMed Nice Except When Tried to Pair My Airpods with My iPhone 12 It Wouldn't Detect the right ae. Myfriends Airpods Pro Worked Great and Paired Easily with My iPhone So ITS Obvious My Airpods Pro were Defective Or Damage.,1,2021-05-15,0
Boka10,2,Low Battery,United States,1,The Battery Dischages Too Fast,0,2021-11-05,0
Arian,1,Bad Battery Life,United States,1,Hi i Just Can Say Do Not Buy This Airpod My Right Airpod Dies Less Than 30 MINS AND THE CONDITION OF THIS AIR POD IS LIKE SUB USED IT FOR A YEAR AND ALSO they will not replace,1,2021-11-17,0
$TIMHEELANGENDERFERs,2,Missing My Two 1 Star Air Pod Pros Each Because The Stupid Case Lost Them.,United States,1,I Dont Like Not Being Uble to Recover Evidence That Scraping Small.,0,2021-07-29,0
Desi,1,Check for Quality Yourself,United States,1,"There Was A Constant Buzzing, Static, and Wind Whirling Noise in Both Earbuds. I test to see if that sounds stopped If music was paying. The Sound Does Not Stop. I Just Want To Know Who Said these were okay to Sell in This Condition",1,2021-10-15,0
Caroline,1,Original Owner Did Not remove item from accounts,United States,1,The original Owner has not removed the item from their apple accounts and can track the location at all Times.,0,2022-05-26,0
M. Zaghari,1,Static and Buzzing Sounds EveryMe You Touch Them or If Move at All.,United States,1,Static and Buzzing Sounds EveryMe You Touch Them or If Move at All. TRID RETURNING BUT KEPT ROUTING ME TO “SUPPORT” INSTERAD OF LETTING ME RETURN THEM. Save Your Headache. Just Buy Them New.,0,2022-02-06,0
Collin,1,Product Verification,United States,1,"The Airpod Pros That I Received from Them Had Come in Faulty. The Left Airpod Worked Perfectly But The Right One Would Vibrate Like Crazy After Having The Volume Louder Than 45% and If you played anything with bass, you wouled Get an annoying screeching/booming in your ear while the airpods Also crackled and popped Proceed to lose audio The Return With Screehing Again.",2,2021-05-01,0
PATRICIA CHORJEL,5,👍🏼,United States,1,Great Product,0,2020-09-03,1
lmc9008,1,"Avoid! Returned - Wouldn't Pair with Phone and They Were Dirty, Buds Full of Old Ear Wax.",United States,1,"My teenage are Saved Up His Money to Buy these, so when he opened the box, he was upset to find that not only woold they not pair with His phone, one Didn't work at all, and they were both dirty and had old Ear Wax in the Bud. Absolute Disgusting. WHY SeeSe Like This? At lease that that they are direct dirty/not working before you Sell Them. They Went Back the Next Day. Still Waiting for Our Refund.",1,2020-12-28,0
Wilson Tello,2,Earphones,United States,1,They fall every time from the ears,0,2021-11-29,0
diana marcela perez mera,1,"I don't recommend it, don't spend your money",United States,1,I received a defective non -original product The headphones have background noise and with the incomplete pads does not justify the value for those who buy outside the US From the seller in conclusion I lost my money,0,2021-06-21,0
Eric Cagle,5,Buy these,United States,1,These headphones are great mine came brand new,168,2019-12-25,1
Jacorey,1,They sell defective production don’t waste your time and money,United States,1,The Airpods Barely Function They’re Nothing Like New,0,2022-07-27,0
Amazon Customer,2,It looks used,United States,1,"I Don't if there new, but it look like it was used. The Battery Rons Out Fast.",0,2021-05-28,0
Francisco,1,What Does Renew Even Mean More Like used,United States,1,"Extremely Disappointed in This Product How was This Even Allowed to Be Sold I Will Never Know. 
 The Box Is Damaged the Pods Case is Dirty There is Hair in the Pod Case. Worst Part Item Can’t Be Returned.",0,2021-12-05,0
S. Webb,1,Never Worked,United States,1,"Box was not Seaed When It Arrided. Product Did Not Work. We Followed Refund Process and Are Now Being Told We Did Not Send Back What Was Received. We are Good Honest People I Just Want A Refund $ 199 Is Aot to Waste On A Product That Never Worked from Day One. Have tried for a week, but no will reach out and assist.",0,2021-04-01,0
Ehtaw,1,Pain,United States,1,This product came in with soy dents on the speakers and the typ of the airpods. It connected at First But after using it for 15 mins it disconnected and the button on the back doesn’t work. It Only Shows 1 Light (Green) and Nothing Else So i wouldn’t know if it needed charging. I can’t connect the airpods to the phone anymore scholarship the back button doesn’t work.,0,2021-03-18,0
Luke,1,* Do not Buy* Horrible Quality for Price. (Not refurbished at all),United States,1,"Box was in Bad Condition; Sticky on the top from a sticker that had peels off and was stuck to the inside of what it was package in. Belpods have constant static. The Left One Specially; IT Sounds Like A Quiet Thunderstorm. The Product Description Promised ""Like New"" Airpods. Complete scam. I Won’t Be Buying From This Seller Ever Again. Don’t Waste Your Money. The Pictures Were Taken Minutes After Opening The Package.",2,2021-02-10,0
Pat,5,Great Pods,United States,1,Love them,0,2020-08-24,1
Ethan,1,They Came Broken,United States,1,"They came Making A Rattling Noise, So Annoying !!! The Noise Hurts My Ears Do Not Buy If You Like Good Sound Quality, Mine Came Broken Will Be Returning these!",0,2022-04-05,0
Dee,1,An outline Paperweight,United States,1,"I WANED TO LOVE ASE! 
 I was Nervous About Buying “Refurbished,” But the Delivery was Fast, and They Looked Brand New, Complete With Original Packaging. 
 Unfortunately, that was where the similarities ended. Bottom Line Is, They Don’t Work! They are essentially outfit paperweights. They Don’t Charge, They Don’t Turn On, The Case Won’t Even Charge The Pair I Already Have That I Know Work. 
 I Cannot recommended this item, Even If i was just an unlucky minority. 
 Mine Were Garbage. 
 :(",30,2020-11-26,0
Joseph Harvey,2,Not Good,United States,1,Don’t Last or Stay in Ear.Works off and on.,0,2021-08-14,0
Charlize Lorenzana,1,STATIC NOISE !!,United States,1,Bought incese Airpods and They do not sound like original airpods. There is a static noise Making Music Unpleasant to liste to Through these. The Battery On The Airpods Only Charges to 77% and That’s It. WORSE PRODUCT EVER,0,2021-12-02,0
D. Travis Mordhorst,5,Good Order,United States,1,BOUGHT REFURBISHED WORKED,0,2020-07-23,1
Rhetthoward,1,Dont Buy Dont Waste Your Money,United States,1,The Left Airpod Has A Buzzing Noise and Pops When I Move My Jaw Oh Move Around Came Connected To The Old Owners Phone and Was A Pain To Disconnect Buy New Younes Dont Buy,0,2022-01-06,0
Chanté,1,Didn’t Work,United States,1,I feel them Back After Trying to Get Them to Work for Several Days. I thought maybe they where out of battery but After Charging Them for Hours on End and Trying Different Chargers The Case Still Didn’t Have a Light Or Anything to Show That They Where In Working Condition.,0,2021-06-23,0
Subzer089,5,Better Than Beats Pro!,United States,1,"These surpassed my beats pro. Get Them Guys, Worth It !!!",0,2020-01-06,1
Greg Pollock,1,Didn't Work so had to return.,United States,1,Didn't Work so had to return.,0,2022-07-31,0
maria Abusabal,5,Wonderfull,United States,1,Excellent,0,2020-09-04,1
Dj pepe silva,5,Good item,United States,1,Very good product and good sound,0,2020-03-29,1
Patrick James,5,Excellent Product,United States,1,Excellent,0,2020-09-03,1
Luke Mackinnon,1,Not Refurbished,United States,1,BOUGHT REFURBISHED AIR PODS TO USE FOR WORK. I Work Home and Don’t Get Good Reception. I Can Hear Everybody Clear Butody Could Hear Me. They say my voice is choppy and cuts out. I CHALKED IT UP TO BAD CELLPHONE RECEPTION. Just Recently Got an offi e Job Where Cell Service and Is Great and Sane Thing. Everybody I Talk To While Using Toheshos State The Cannot Hear Me. And Voice Cuts out see disappointing,4,2020-12-12,0
Ryan Johnson,1,Dirty and Broken,United States,1,It’s Been 8 Days No RefundaSe Things Was Dirty and Broken I Wouledn’t Dare Touch Them Or Put Them In My Ears,0,2022-05-03,0
Javier Vélez,1,bad audio and it was not this product was requesting new seal not second,United States,1,I do not feel satisfied with the product came in poor quality and dirty presentation as a second,0,2022-05-26,0
Micah B.,1,Do not purchase,United States,1,"These Earbuds were too larnge for my ears Causing considerable Discomfort to the point if me unresses where they grinded agaless my Ear. So i return them and they charge me 105 fee to return them?! How Does A Seller Get Away With Charging to Ludicrously High Fee for an Undamaged Return With No Warning Before Returning or Purchating the item. 
 Battery Life Was Not Long Enough 
 They are like Slippery to Hold Onto 
 They have no bass",3,2020-11-11,0
Roberth,2,Okay.,United States,1,Headphones are good but make a High pitch noise when Going in Ear and Noise Cancellation Doesn’t Work Well,0,2021-03-14,0
Clara,1,Terrible do not get,United States,1,I got before in today and they were Really Badly Scratched and They Buzzed When You Whore Them,0,2022-05-20,0
Amazon Customer,1,The Airpods Never Worked,United States,1,it was to terrible item and it Never Worked. The Seller Did Not Want To Give Me A Refund for The Broken Airpods Pro.,0,2022-04-24,0
Heather Wilson,1,Sems to be a scam,United States,1,From what i see i just made to Mistake,0,2022-07-08,0
Bruce Russell,5,Everything hit,United States,1,Vary Good Buy for Sure,0,2020-04-23,1
Zoe Greene,1,Never Again ..,United States,1,They were working good for like them there all of a Sudden Started Messing Up and Disconnecting From My Phone and Started Turning Off and Making Me Reset My Airpods and Do The Process All Over.,2,2021-10-27,0
Barney,1,Chubbiestech is a scam,United States,1,"Do not Buy from Chubbiestech Refurbished. My Spouse Bought A Refurbished Set, original Papers & Extra Buds was in the box except the current case and pods itself. Putting One Star Becouse It’s A Scam.",0,2021-12-06,0
Danny,2,Broken,United States,1,I Ordered This Product Refurbished from Amazon and They Came with A Blown Speaker in the Right Ear Piece Vray Disappointed as I Paid $ 200 For Broken Equipment It’s SupPosed To Be In Like New Condition and Tested For Operation,1,2020-05-05,0
Mark K.,2,Air Pod Fit,United States,1,The Fit in the Ear is difficult to adjust. Doesn’t Stay in Well While Talking.,0,2021-04-30,0
Jesse,2,No,United States,1,My right ane,0,2021-05-13,0
J. Beste,5,Great,United States,1,Exactly as Research. Great Earphones.,0,2020-05-03,1
Larry ford,2,Battery Life Does Not Hold Charge Long,United States,1,"Sound Quality and Noise Cancellation Work Great, Battery Life Not So Good",0,2021-06-12,0
Hudson,1,They were broken ...,United States,1,The Bass Sounds Horrible They Came Broken Do Not Get Them Renewed U Might As Well Buy Them New. I’m spending more money to get them fixed than if i would’ve just boought them new.,1,2021-11-10,0
Brian,1,PRODUCTS DO NOT WORK,United States,1,The Earbuds Did Not Work i had to go to Apple Genius to Havem Repaired I Will Never Again Any Apple Product Unless It Comes From Apple Don’t Waste Your Time and Your Money,0,2021-11-21,0
